code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002316,键桥通讯,软件服务,深圳,0.0,3.15,3.93,186529.06,146104.52,8377.75,24764.07,0.63,-0.054000000000000006,2.13,6.06,20091209,15958.62,0.41,-61.72,-875.67,10.55,-36.47,26000.0
600705,中航资本,多元金融,黑龙江,24.74,74.65,89.76,15015333.0,7432711.0,601019.19,408169.31,0.45,0.059000000000000004,2.53,2.31,19960516,496534.09,0.55,32.65,-3.16,46.41,51.07,247013.0
603019,中科曙光,电脑设备,天津,133.13,4.02,6.43,755676.19,512830.84,80740.1,157516.69,2.45,0.105,4.53,6.19,20141106,64041.48,1.0,29.15,10.05,20.02,3.14,67138.0
002310,东方园林,建筑施工,北京,53.6,15.2,26.81,2588607.0,1891970.75,87290.56,176625.25,0.66,0.174,3.57,5.23,20091127,470345.44,1.75,70.79,57.4,31.94,9.38,74967.0
300522,世名科技,染料涂料,江苏,63.5,0.52,1.2,60554.08,40342.87,14568.22,28469.8,2.37,0.106,4.74,5.67,20160705,18925.67,1.58,22.34,1.71,43.96,20.28,8073.0
600006,东风汽车,汽车整车,湖北,41.53,20.0,20.0,2102473.5,1360640.75,383207.88,61461.46,0.31,0.035,3.29,1.78,19990727,323525.56,1.62,15.85,-42.04,11.56,1.83,146744.0
600015,华夏银行,银行,北京,6.08,128.23,128.23,242309792.0,0.0,1257300.0,2662500.0,2.08,0.7,10.82,0.86,20030912,5829200.0,4.55,6.87,0.1,0.0,29.5,108881.0
000421,南京公用,供气供热,江苏,29.94,3.92,5.73,797443.31,407005.97,284674.59,40569.8,0.71,0.11699999999999999,4.19,1.67,19960806,125370.4,2.19,-9.43,-43.57,24.46,3.81,30317.0
600120,浙江东方,商贸代理,浙江,19.12,5.05,6.73,1112218.63,470209.94,9378.32,4529.18,0.07,0.45,12.53,2.04,19971201,329651.78,4.9,-39.07,59.41,5.74,26.99,51123.0
300219,鸿利智汇,元器件,广东,28.54,5.36,7.13,355294.81,183693.91,86226.31,62266.8,0.87,0.12,2.84,4.49,20110518,57267.01,0.8,57.14,22.77,20.15,11.52,32464.0
300114,中航电测,元器件,陕西,111.7,4.56,5.91,197481.45,129464.11,45276.9,39169.78,0.66,0.028999999999999998,2.3,5.56,20100827,42892.48,0.73,31.48,35.96,33.09,6.72,13147.0
002295,精艺股份,铜,广东,42.84,1.75,2.52,173891.02,143129.98,16728.5,61966.41,2.46,0.149,4.41,2.89,20090929,22117.39,0.88,48.07,740.73,4.43,1.49,14562.0
603939,益丰药房,医药商业,湖南,40.71,1.99,3.63,420635.91,301300.72,29175.15,200733.84,5.53,0.42700000000000005,8.29,4.19,20150217,60483.25,1.67,27.0,38.09,39.82,6.91,12253.0
300064,豫金刚石,矿物制品,河南,81.38,6.06,12.05,894719.19,584220.13,146589.98,473354.0,3.93,0.078,5.57,2.29,20100326,69456.06,0.58,4.23,21.34,25.88,16.54,23533.0
300547,川环科技,橡胶,四川,38.89,0.15,0.6,88086.46,72943.93,11357.01,32012.39,5.36,0.37200000000000005,10.59,5.46,20160930,22335.85,3.74,0.0,0.0,32.33,17.26,12045.0
002341,新纶科技,化工原料,深圳,74.72,2.99,5.03,632538.31,332747.34,141861.63,233923.95,4.65,0.147,6.45,3.41,20100122,36294.01,0.72,57.39,76.82,26.15,8.19,25188.0
600022,山东钢铁,普钢,山东,21.23,106.89,109.47,4730744.5,1736602.63,1291567.5,809089.31,0.74,0.07,1.52,1.52,20040629,-314832.94,-0.29,41.32,2023.13,5.1,1.89,254085.0
600162,香江控股,全国地产,深圳,27.65,17.74,34.01,1800941.25,1435911.75,101094.9,239194.0,0.7,0.031,2.14,1.61,19980609,143472.02,0.42,-26.38,-8.38,56.63,19.77,67715.0
601500,通用股份,汽车配件,江苏,78.7,1.75,7.27,390608.25,208621.72,139118.86,74228.81,1.02,0.04,3.53,3.59,20160919,94065.82,1.29,0.0,0.0,14.17,3.25,93169.0
600572,康恩贝,中成药,浙江,22.56,20.58,25.11,817454.81,343777.44,204074.13,6768.5,0.03,0.153,1.75,3.95,20040412,152380.56,0.61,-23.27,25.24,69.64,16.43,74486.0
002307,北新路桥,建筑施工,新疆,483.62,5.57,5.57,1580766.75,1041233.0,49742.4,86201.43,1.55,0.008,3.4,4.75,20091111,39443.35,0.71,55.52,7.83,12.49,0.55,82947.0
300396,迪瑞医疗,医疗保健,吉林,28.97,0.47,1.53,183234.05,72923.81,31762.63,40995.37,2.67,0.594,7.53,4.57,20140910,53790.71,3.51,18.17,45.94,63.6,23.0,9896.0
600664,哈药股份,化学制药,黑龙江,20.95,24.93,25.41,1344456.88,865469.63,389569.06,71006.86,0.28,0.13699999999999998,2.73,2.1,19930629,260440.02,1.02,-13.31,-8.22,26.36,5.63,105665.0
601669,中国电建,建筑施工,北京,17.98,96.0,152.99,51583376.0,28270598.0,8838458.0,1273064.75,0.83,0.12,4.61,1.74,20111018,2981698.5,1.95,8.67,5.5,12.52,3.21,361367.0
600249,两面针,日用化工,广西,0.0,4.5,5.5,321750.53,101165.55,114054.77,85739.86,1.56,-0.107,3.52,2.6,20040130,12697.32,0.23,-11.98,24.45,21.56,-8.21,76320.0
600381,青海春天,医疗保健,青海,46.94,2.12,6.31,224944.34,182818.94,8944.16,13586.32,0.22,0.12,3.04,4.14,20010508,115627.06,1.83,-14.64,55.89,44.99,38.7,49525.0
300346,南大光电,元器件,江苏,103.13,1.22,1.61,129719.22,91164.56,17986.98,66062.65,4.11,0.11599999999999999,7.51,3.2,20120807,34361.87,2.14,61.36,416.01,48.61,23.99,11188.0
002477,雏鹰农牧,农业综合,河南,15.56,18.66,31.35,2120493.25,1409215.0,142116.22,57099.53,0.18,0.147,1.79,2.55,20100915,171155.11,0.55,-10.83,1.34,22.52,18.25,160095.0
600115,东方航空,空运,上海,8.79,98.08,144.68,20998000.0,1620900.0,14859800.0,2676000.0,1.85,0.195,3.46,1.98,19971105,1126600.0,0.78,4.26,8.3,12.44,11.49,303415.0
600510,黑牡丹,全国地产,江苏,30.02,7.96,10.47,2033398.25,1518726.25,94393.21,298854.0,2.85,0.133,7.23,1.1,20020618,229299.55,2.19,-2.44,-21.47,14.74,4.19,29222.0
300071,华谊嘉信,广告包装,北京,61.59,4.42,6.78,332953.28,169350.2,3526.87,1643.49,0.02,0.032,1.8,4.44,20100421,44937.03,0.66,3.11,5.73,18.39,2.97,25162.0
603556,海兴电力,电器仪表,浙江,28.7,0.93,3.81,569972.31,502323.81,33660.87,254869.13,6.7,0.72,11.48,3.57,20161110,141084.06,3.71,44.2,19.1,48.08,20.24,36785.0
000892,欢瑞世纪,影视音像,重庆,0.0,3.56,9.81,320284.09,312717.06,3815.34,113072.92,1.15,-0.03,2.72,2.93,19990115,52677.23,0.54,367.48,-139.11,25.51,-93.07,28862.0
000018,神州长城,装修装饰,深圳,25.13,7.54,16.98,951672.13,876161.31,12734.5,-130357.2,-0.77,0.158,1.15,6.9,19920616,139568.22,0.82,54.85,32.78,23.32,8.88,60193.0
300271,华宇软件,软件服务,北京,33.93,4.92,6.69,293249.69,193541.0,21950.84,49666.65,0.74,0.24,2.95,5.38,20111026,101028.52,1.51,27.37,25.17,45.34,18.45,24505.0
603616,韩建河山,其他建材,北京,0.0,1.47,2.93,182361.52,105564.52,36653.87,25262.34,0.86,-0.098,2.77,8.17,20150611,23115.09,0.79,59.6,8.7,21.85,-12.31,52168.0
600479,千金药业,中成药,湖南,42.66,3.05,3.49,311226.16,221232.67,55047.53,66104.84,1.9,0.08,5.09,2.67,20040312,59616.46,1.71,26.33,32.28,46.67,4.22,27355.0
600998,九州通,医药商业,湖北,46.41,16.46,16.96,4288657.0,3610744.0,356604.09,397959.56,2.35,0.11,7.53,2.7,20101102,336544.22,1.98,21.8,31.31,7.5,0.99,23660.0
600340,华夏幸福,区域地产,河北,9.0,29.55,29.55,32453978.0,29856844.0,275748.84,486697.91,1.65,1.8159999999999998,12.53,2.61,20031230,1744485.25,5.9,26.44,35.65,57.52,24.11,146568.0
300583,赛托生物,生物制药,山东,284.78,0.27,1.07,174760.81,116675.52,47407.84,112648.27,10.56,0.040999999999999995,15.12,3.06,20170106,33965.9,3.18,0.0,0.0,20.08,4.2,22682.0
600936,广西广电,影视音像,广西,53.04,11.96,16.71,656937.5,175983.02,313187.41,108625.05,0.65,0.037000000000000005,2.14,3.66,20160815,55760.15,0.33,-8.83,-44.98,25.91,12.09,97347.0
600997,开滦股份,煤炭开采,河北,18.01,12.35,15.88,2292338.5,942759.38,969652.13,256710.92,1.62,0.1,5.73,1.17,20040602,380055.81,2.39,79.96,844.09,10.74,3.15,69911.0
002013,中航机电,航空,湖北,74.55,20.95,24.06,2032479.63,1283610.0,322962.81,208517.77,0.87,0.075,3.17,3.53,20040705,254157.55,1.06,7.47,17.93,22.75,4.47,70866.0
601179,中国西电,电气设备,陕西,23.49,51.26,51.26,3390726.0,2514573.5,508679.19,1156401.88,2.26,0.059000000000000004,3.77,1.48,20100128,217491.17,0.42,1.93,30.92,35.32,12.28,166812.0
000929,兰州黄河,啤酒,甘肃,175.6,1.86,1.86,151964.59,116509.11,26381.8,19266.24,1.04,0.038,3.9,3.43,19990623,32146.35,1.73,-6.74,122.13,26.68,2.14,16891.0
603001,奥康国际,服饰,浙江,20.43,4.01,4.01,516052.34,356143.72,44109.53,192974.38,4.81,0.436,10.05,1.77,20120426,148718.05,3.71,-0.49,-17.25,37.8,10.98,20930.0
600594,益佰制药,中成药,贵州,28.82,7.92,7.92,656978.56,226074.02,105474.65,76838.77,0.97,0.23199999999999998,5.21,2.57,20040323,229889.77,2.9,13.08,6.54,73.47,9.41,44635.0
300336,新文化,影视音像,上海,28.5,4.53,5.38,507448.41,290700.75,10020.24,149045.0,2.77,0.273,5.39,2.89,20120710,75803.81,1.41,19.14,26.48,30.44,22.57,35100.0
002448,中原内配,汽车配件,河南,24.53,4.59,5.88,336718.41,119180.45,104893.82,53186.05,0.9,0.102,3.81,2.62,20100716,100212.75,1.7,11.66,6.83,38.79,17.87,91147.0
300151,昌红科技,机械基件,深圳,313.98,2.84,5.03,97240.63,56955.01,29829.23,11105.99,0.22,0.008,1.63,6.13,20101222,18160.84,0.36,2.53,-40.13,24.18,3.17,38551.0
300264,佳创视讯,通信设备,深圳,0.0,3.18,4.13,84337.43,50448.26,1707.89,9648.55,0.23,-0.047,1.44,5.38,20110916,6304.33,0.15,-8.25,-563.66,26.12,-24.67,26558.0
000987,越秀金控,多元金融,广东,47.78,5.38,22.24,7447641.5,4505503.0,26131.57,888943.63,4.0,0.11599999999999999,5.65,1.96,20000718,86410.15,0.39,-0.99,15.87,28.66,20.02,37478.0
601211,国泰君安,证券,上海,16.9,47.33,87.14,39073216.0,0.0,281953.25,2937978.75,3.37,0.32,13.02,1.53,20150626,3355695.25,3.85,-30.71,7.94,0.0,45.88,208853.0
002383,合众思壮,通信设备,北京,112.69,3.94,7.33,566950.0,294516.53,54841.8,235814.3,3.22,0.069,4.78,3.23,20100402,36340.62,0.5,90.91,1365.15,47.45,7.9,31751.0
600108,亚盛集团,农业综合,甘肃,110.21,19.47,19.47,787976.13,294018.69,132633.06,53094.75,0.27,0.01,2.41,1.83,19970818,176524.52,0.91,-6.61,44.47,29.6,5.23,182709.0
600090,同济堂,医药商业,新疆,24.26,7.03,14.4,740383.44,517926.06,104813.84,276002.97,1.92,0.091,3.9,2.26,19970616,209198.16,1.45,22.09,60.94,14.63,5.96,44128.0
000983,西山煤电,煤炭开采,山西,17.02,31.51,31.51,5703215.5,1816009.0,2209148.5,93211.74,0.3,0.29100000000000004,5.58,1.77,20000726,1070128.88,3.4,58.82,739.33,35.68,6.73,143148.0
603377,东方时尚,汽车服务,北京,57.35,1.18,4.2,310509.59,107322.57,63075.9,75599.93,1.8,0.26899999999999996,3.85,8.0,20160205,30193.45,0.72,-0.76,-1.88,53.89,19.43,10066.0
300308,中际装备,工程机械,山东,0.0,2.15,4.59,62043.68,29824.31,18020.73,23233.75,0.51,-0.02,2.55,14.65,20120410,8854.32,0.19,41.06,32.56,31.6,-30.08,5970.0
600085,同仁堂,中成药,北京,37.17,13.71,13.71,1759414.0,1386892.5,150521.13,200615.31,1.46,0.214,5.89,5.41,19970625,406960.69,2.97,11.87,12.01,46.02,8.01,66981.0
600682,南京新百,百货,江苏,0.0,7.26,11.12,2300434.0,843273.5,320791.38,394725.69,3.55,-0.06,6.05,6.35,19931018,108761.51,0.98,0.36,63.57,35.21,-1.85,14255.0
300182,捷成股份,软件服务,北京,24.15,13.79,25.55,1367328.75,562239.5,16706.22,456742.75,1.79,0.204,3.71,2.66,20110222,224525.52,0.88,32.85,29.49,43.09,28.7,22000.0
000623,吉林敖东,中成药,吉林,15.24,10.72,11.63,2098975.75,338639.91,209567.7,406831.16,3.5,0.36,16.54,1.33,19961028,1221279.13,10.5,-11.73,15.12,67.75,83.48,87388.0
002339,积成电子,电气设备,山东,0.0,2.92,3.79,285759.75,200079.88,27491.43,45900.51,1.21,-0.135,3.9,3.09,20100122,57143.71,1.51,-39.16,-48.81,48.07,-50.0,21940.0
002592,八菱科技,汽车配件,广西,47.35,1.31,2.83,253035.3,98406.8,27133.72,119661.13,4.22,0.139,7.45,3.52,20111111,50587.35,1.79,6.73,30.66,16.84,16.41,11645.0
002273,水晶光电,元器件,浙江,58.88,6.1,6.63,344516.16,152152.8,74321.61,146413.19,2.21,0.09699999999999999,4.48,5.13,20080919,83565.43,1.26,45.32,62.64,29.8,14.19,57489.0
600320,振华重工,工程机械,上海,90.3,27.68,43.9,6031345.5,2902975.75,1474972.0,552697.88,1.26,0.015,3.5,1.56,20001221,342030.44,0.78,-8.9,23.69,18.04,1.57,266247.0
300569,天能重工,专用机械,山东,43.52,0.38,1.5,212471.59,185472.05,13408.45,90081.38,6.0,0.33799999999999997,10.89,2.7,20161125,53846.55,3.59,-39.4,-53.75,28.74,14.85,19353.0
603801,志邦股份,家居用品,安徽,81.21,0.4,1.6,135133.98,66705.24,35142.68,13118.87,0.82,0.127,9.56,4.32,20170630,33919.01,2.12,0.0,0.0,37.49,7.15,38648.0
600221,海航控股,空运,海南,16.4,118.12,168.06,18315304.0,4702619.0,6741727.0,1815621.63,1.08,0.05,3.5,0.93,19991125,1463848.25,0.87,44.18,-42.05,17.58,5.74,473399.0
300016,北陆药业,中成药,北京,31.98,2.54,3.26,104806.13,48673.57,19388.96,31755.71,0.97,0.221,2.94,4.8,20091030,27703.52,0.85,4.01,26.92,64.1,25.48,32577.0
600919,江苏银行,银行,江苏,8.36,57.95,115.44,174902144.0,0.0,544273.38,1607527.75,1.39,0.259,7.35,1.18,20160802,2482086.75,2.15,6.13,11.19,0.0,35.01,233387.0
600992,贵绳股份,钢加工,贵州,169.88,2.45,2.45,226050.38,159766.0,26398.59,84036.9,3.43,0.021,5.57,2.53,20040514,21673.9,0.88,35.47,30.12,14.18,1.41,17503.0
600400,红豆股份,服饰,江苏,11.73,12.33,18.09,540393.69,296533.72,41126.8,148765.97,0.82,0.275,2.45,2.63,20010108,100864.6,0.56,19.43,759.48,22.35,31.18,50298.0
600089,特变电工,电气设备,新疆,14.62,36.8,37.19,7827654.5,4524152.0,1954748.75,819966.88,2.21,0.19,7.35,1.31,19970618,1109677.75,2.98,-6.23,10.92,23.03,7.52,250458.0
603043,广州酒家,食品,广东,84.66,0.5,4.04,125966.81,0.0,0.0,0.0,0.0,0.066,2.74,8.21,20170627,0.0,0.0,0.0,0.0,0.0,6.97,50746.0
300205,天喻信息,元器件,湖北,77.93,4.26,4.3,199473.88,159734.5,20351.85,41383.75,0.96,0.069,2.72,3.94,20110421,21975.32,0.51,31.11,-16.1,24.0,2.79,24257.0
603998,方盛制药,中成药,湖南,77.69,2.69,4.31,129402.32,54221.19,26976.97,16881.5,0.39,0.040999999999999995,2.2,5.85,20141205,35835.95,0.83,32.94,12.89,54.52,13.4,16743.0
601128,常熟银行,银行,江苏,20.81,2.22,22.23,14048686.0,0.0,89970.8,69621.0,0.31,0.257,4.45,2.4,20160930,181956.5,0.82,16.8,8.16,0.0,24.17,57430.0
002080,中材科技,化纤,江苏,24.19,4.0,8.07,2171567.75,914412.13,1023079.88,552837.88,6.85,0.46299999999999997,10.25,2.18,20061120,171815.97,2.13,18.09,37.05,28.93,8.34,20254.0
000009,中国宝安,综合类,深圳,136.93,21.2,21.49,2263842.25,1469560.75,301470.38,32682.94,0.15,0.016,2.11,4.05,19910625,174801.52,0.81,-8.2,11.06,33.19,2.64,192592.0
300318,博晖创新,医疗保健,北京,168.47,5.7,8.21,252283.38,64155.96,41282.51,31212.1,0.38,0.019,1.76,3.64,20120523,28269.75,0.34,-1.46,27.07,53.57,8.13,24445.0
300595,欧普康视,医疗保健,安徽,54.35,0.31,1.22,75762.88,65964.86,3201.62,40858.21,3.34,0.22,5.72,8.37,20170117,19843.28,1.62,0.0,0.0,76.73,46.53,10218.0
300441,鲍斯股份,机床制造,浙江,53.43,0.91,3.68,212118.02,75722.71,45115.68,81446.81,2.21,0.19899999999999998,3.78,5.63,20150423,18274.28,0.5,123.51,185.6,38.15,15.14,20091.0
000026,飞亚达Ａ,其他商业,深圳,29.55,3.57,4.39,384499.09,269687.59,55728.63,106245.56,2.42,0.198,5.52,2.12,19930603,73082.11,1.67,8.11,43.29,41.14,5.42,26766.0
300591,万里马,服饰,广东,0.0,0.78,3.12,71705.56,54790.94,14892.05,10734.82,0.34,-0.008,1.38,8.43,20170110,7540.52,0.24,0.0,0.0,29.99,-3.13,36856.0
002221,东华能源,石油贸易,江苏,19.73,12.75,16.5,2330536.0,1354493.63,856037.81,375945.53,2.28,0.3,4.33,2.69,20080306,148198.25,0.9,58.96,192.41,7.45,3.39,26233.0
600764,中电广通,通信设备,北京,198.32,3.3,3.3,125237.52,70625.06,8045.91,4355.16,0.13,0.043,1.6,21.2,19961104,8078.91,0.25,-7.72,189.56,26.28,18.02,14032.0
600545,新疆城建,建筑施工,新疆,0.0,6.76,6.76,1015848.5,751123.38,29561.35,56261.46,0.83,-0.03,2.68,3.93,20031203,41187.98,0.61,-33.9,75.7,21.93,-2.91,118833.0
300375,鹏翎股份,汽车配件,天津,25.6,1.33,1.86,156114.55,93524.31,49793.48,36012.17,1.94,0.35,6.95,2.57,20140127,64449.5,3.47,9.25,4.34,26.96,11.61,11308.0
603898,好莱客,家居用品,广东,46.36,0.89,3.18,160874.06,82900.15,50930.71,33154.55,1.04,0.37,4.08,7.74,20150217,58306.06,1.83,35.4,56.05,38.29,15.09,5852.0
600500,中化国际,商贸代理,上海,23.39,17.23,20.83,5351438.5,2560426.5,1070134.13,447965.44,2.15,0.11199999999999999,5.52,1.9,20000301,461952.06,2.22,55.89,288.99,11.51,1.78,75162.0
600202,哈空调,电气设备,黑龙江,0.0,3.83,3.83,175334.2,104835.15,52060.82,7775.63,0.2,-0.065,1.72,6.13,19990603,6603.31,0.17,-34.37,3.26,14.27,-52.21,33289.0
300496,中科创达,软件服务,北京,119.79,2.18,4.02,252780.22,163879.91,7244.42,62107.55,1.54,0.066,2.82,11.19,20151210,32438.46,0.81,39.04,-18.97,44.6,11.91,45045.0
601008,连云港,港口,江苏,330.52,10.15,10.15,711865.38,62027.86,499683.69,161476.69,1.59,0.005,3.16,1.99,20070426,44321.05,0.44,-2.8,-23.02,33.52,1.63,129350.0
002229,鸿博股份,广告包装,福建,0.0,3.22,5.03,231866.67,134673.34,61876.86,107072.17,2.13,-0.023,3.27,3.21,20080508,19828.06,0.39,-27.22,-14.71,18.07,-8.52,34396.0
300596,利安隆,化工原料,天津,32.4,0.45,1.8,116614.67,83122.09,21512.36,40268.65,2.24,0.16899999999999998,4.54,4.84,20170119,26696.6,1.48,0.0,0.0,27.47,10.71,17490.0
002706,良信电器,电气设备,上海,29.56,3.63,5.24,205102.8,144128.11,23788.97,58176.8,1.11,0.21,3.02,4.15,20140121,40705.35,0.78,26.03,47.96,38.55,15.53,12044.0
002588,史丹利,农药化肥,山东,26.53,7.18,11.57,714006.19,373418.56,180611.95,31804.5,0.27,0.069,3.53,2.07,20110610,240102.75,2.07,-4.04,-47.42,21.41,5.88,54586.0
000900,现代投资,路桥,湖南,11.66,15.16,15.18,2290987.25,716115.0,236548.22,97130.86,0.64,0.268,5.37,1.16,19990128,522241.19,3.44,17.49,18.83,16.62,8.88,61361.0
002792,通宇通讯,通信设备,广东,75.45,0.71,2.26,273359.16,240560.8,20946.25,75585.3,3.35,0.11,8.31,4.01,20160328,81578.95,3.61,3.24,-51.35,32.02,8.49,20000.0
601789,宁波建工,建筑施工,浙江,24.16,9.76,9.76,1260992.0,1099150.5,57654.98,51492.9,0.53,0.054000000000000006,2.55,2.04,20110816,92288.4,0.95,-1.07,1.71,7.05,1.59,41651.0
300002,神州泰岳,软件服务,北京,190.53,13.83,19.61,682825.06,284044.56,42790.48,37783.07,0.19,0.01,2.58,2.83,20091030,248727.95,1.27,-6.09,24.97,43.0,2.98,55195.0
000585,东北电气,电气设备,江苏,0.0,6.09,8.73,37890.06,23410.21,4122.7,88342.24,1.01,-0.018000000000000002,0.21,24.49,19951213,-165264.84,-1.89,-68.31,-233.66,28.06,-273.09,75290.0
000516,国际医学,百货,陕西,41.72,19.33,19.71,548268.06,262547.25,144340.0,28394.05,0.14,0.062,1.83,2.84,19930809,119881.77,0.61,2.69,-7.65,19.47,5.98,98805.0
300427,红相电力,电气设备,福建,0.0,1.0,2.84,87009.15,77188.11,5984.66,445.05,0.02,-0.019,2.17,7.67,20150217,29135.63,1.03,13.81,7.85,42.82,-16.38,26106.0
300380,安硕信息,软件服务,上海,0.0,0.67,1.37,57093.63,44400.51,2797.1,14314.15,1.04,-0.05,2.8,8.54,20140128,8305.28,0.6,25.7,-191.75,35.53,-3.43,21163.0
002866,传艺科技,电脑设备,江苏,50.24,0.36,1.44,97946.81,81966.86,12085.55,49112.9,3.42,0.33,6.0,4.67,20170426,21438.82,1.49,0.0,0.0,28.16,14.09,25312.0
002031,巨轮智能,汽车配件,广东,144.42,18.72,21.99,555588.13,319638.06,96333.09,3979.56,0.02,0.005,1.35,2.31,20040816,58322.86,0.27,-9.95,-12.52,43.96,6.75,137581.0
002271,东方雨虹,其他建材,北京,31.41,5.64,8.81,1054385.13,718488.13,164960.31,187596.63,2.13,0.56,6.16,5.72,20080910,314070.97,3.56,47.57,35.49,40.41,11.45,26124.0
000011,深物业A,区域地产,深圳,9.21,1.76,5.96,633609.19,529094.31,7019.06,11995.15,0.2,0.506,4.55,4.1,19920330,174322.98,2.92,429.73,52167.25,74.73,29.04,45677.0
002556,辉隆股份,其他商业,安徽,28.47,7.01,7.18,724887.19,535629.81,57383.23,80455.05,1.12,0.127,3.2,2.26,20110302,68307.92,0.95,67.85,5.29,4.76,1.26,56408.0
600543,莫高股份,红黄药酒,甘肃,128.14,3.21,3.21,128122.22,44560.9,73592.61,46593.48,1.45,0.044000000000000004,3.47,3.28,20040324,22150.1,0.69,11.93,13.44,58.93,11.91,20754.0
002069,獐子岛,渔业,辽宁,107.33,6.87,7.11,462506.75,304936.22,105641.01,97797.11,1.38,0.043,1.55,5.99,20060928,-82352.67,-1.16,12.6,360.16,17.45,2.04,41405.0
002524,光正集团,供气供热,新疆,0.0,5.01,5.03,161202.66,37460.09,80421.6,27280.21,0.54,-0.069,1.43,5.06,20101217,-8460.42,-0.17,-3.31,-28.66,19.19,-16.54,40334.0
002791,坚朗五金,其他建材,广东,32.52,0.8,3.22,333970.81,260729.77,50230.05,97621.96,3.04,0.316,7.86,2.62,20160329,112176.52,3.49,15.83,6.02,39.7,7.41,24324.0
002239,奥特佳,汽车配件,江苏,34.95,18.04,31.31,835374.94,429113.5,112938.46,291150.09,0.93,0.028999999999999998,1.59,2.58,20080522,90540.11,0.29,15.77,2.46,21.38,6.66,40105.0
000828,东莞控股,路桥,广东,13.89,10.4,10.4,1021612.63,201502.02,180303.38,114008.05,1.1,0.444,5.04,2.45,19970617,244934.66,2.36,19.32,14.19,66.37,66.61,37604.0
002536,西泵股份,汽车配件,河南,27.18,3.09,3.34,292517.63,141165.31,119696.45,109457.6,3.28,0.28300000000000003,5.7,2.7,20110111,42625.3,1.28,27.56,82.6,26.38,7.77,36699.0
002861,瀛通通讯,通信设备,湖北,44.93,0.31,1.23,112066.35,85014.43,17715.46,45666.53,3.72,0.44,9.78,3.36,20170413,38993.65,3.18,0.0,0.0,30.67,13.01,24805.0
300004,南风股份,电气设备,广东,0.0,4.19,5.09,371786.84,136266.16,90118.21,214456.84,4.21,-0.038,6.06,1.86,20091030,40078.3,0.79,-43.6,-216.63,18.66,-17.63,24939.0
002390,信邦制药,中成药,贵州,66.68,10.03,17.05,1098093.38,572204.69,148461.19,390742.03,2.29,0.031,3.76,2.18,20100416,75157.53,0.44,16.63,20.19,18.29,3.87,74000.0
000848,承德露露,软饮料,河北,19.82,9.78,9.79,216846.3,155089.97,25868.07,1730.84,0.02,0.233,1.85,4.98,19971113,51289.65,0.52,-29.0,-16.6,45.12,21.93,60926.0
603608,天创时尚,服饰,广东,23.89,1.27,3.92,185119.75,125951.07,30212.15,73046.36,1.86,0.257,3.91,3.14,20160218,37434.78,0.95,9.17,75.57,59.21,12.37,31488.0
000034,神州数码,综合类,深圳,29.52,3.58,6.54,1829709.25,1631089.13,19959.55,238062.77,3.64,0.312,4.35,4.23,19940509,-27162.95,-0.42,122.88,-19.07,5.28,0.78,31102.0
000056,皇庭国际,房产服务,深圳,68.96,2.86,11.75,1076939.5,212124.97,5419.25,180289.06,1.53,0.05,4.51,2.71,19960708,210366.91,1.79,107.26,155.9,80.54,38.01,19164.0
002687,乔治白,服饰,浙江,35.27,3.19,3.55,133398.17,60845.0,52520.98,36338.87,1.02,0.10099999999999999,2.76,2.58,20120713,18805.93,0.53,-4.3,-4.69,47.92,10.44,17532.0
601818,光大银行,银行,北京,5.54,398.1,466.79,412697984.0,0.0,1414500.0,3336500.0,0.71,0.184,4.99,0.82,20100818,7913600.0,1.7,0.5,1.57,0.0,36.26,240604.0
